resvid,uid,habid,fecha_inicio,fecha_fin
7565,152,7565,2038-05-17,2038-05-23
7566,252,7566,2043-03-13,2043-03-22
7567,71,7567,2056-02-17,2056-03-05
7568,54,7568,2022-01-13,2022-01-22
7569,239,7569,2042-01-13,2042-01-20
7570,180,7570,2043-06-12,2043-06-29
7571,128,7571,2040-07-20,2040-07-28
7572,61,7572,2091-12-04,2091-12-20
7573,9,7573,2064-09-27,2064-10-13
7574,410,7574,2025-10-10,2025-10-15
7575,402,7575,2034-10-13,2034-10-29
7576,78,7576,2063-09-30,2063-10-01
7577,109,7577,2056-10-13,2056-10-31
7578,122,7578,2071-06-10,2071-06-29
7579,97,7579,2080-01-10,2080-01-17
7580,195,7580,2050-09-01,2050-09-04
7581,296,7581,2099-07-12,2099-07-30
7582,337,7582,2077-03-24,2077-04-05
7583,15,7583,2061-05-09,2061-05-14
7584,12,7584,2044-12-14,2044-12-27
7585,321,7585,2028-05-01,2028-05-03
7586,251,7586,2091-03-02,2091-03-12
7587,269,7587,2086-10-13,2086-11-01
7588,4,7588,2098-04-16,2098-04-18
7589,28,7589,2034-03-14,2034-03-17
7590,419,7590,2068-09-28,2068-10-17
7591,82,7591,2063-02-21,2063-03-12
7592,299,7592,2058-09-13,2058-09-28
7593,279,7593,2051-08-22,2051-08-23
7594,206,7594,2075-09-08,2075-09-22
7595,273,7595,2072-08-30,2072-09-03
7596,334,7596,2048-09-26,2048-09-28
7597,116,7597,2080-09-20,2080-09-29
7598,120,7598,2064-08-18,2064-09-06
7599,242,7599,2019-11-19,2019-11-26
7600,43,7600,2077-05-16,2077-05-29
7601,318,7601,2078-01-29,2078-01-30
7602,210,7602,2096-03-19,2096-03-27
7603,64,7603,2090-09-15,2090-09-16
7604,165,7604,2073-10-17,2073-10-17
7605,242,7605,2063-08-15,2063-08-16
7606,286,7606,2093-02-09,2093-02-26
7607,333,7607,2030-05-31,2030-06-08
7608,135,7608,2062-05-09,2062-05-19
7609,178,7609,2083-07-11,2083-07-13
7610,355,7610,2076-08-02,2076-08-17
7611,369,7611,2098-06-18,2098-06-23
7612,6,7612,2069-07-10,2069-07-10
7613,210,7613,2040-08-31,2040-08-31
7614,387,7614,2042-01-25,2042-01-31
7615,62,7615,2087-06-27,2087-06-29
7616,367,7616,2041-05-14,2041-05-25
7617,293,7617,2089-09-16,2089-09-28
7618,126,7618,2028-08-28,2028-09-09
7619,416,7619,2081-08-26,2081-08-30
7620,162,7620,2083-02-25,2083-02-27
7621,22,7621,2062-07-26,2062-08-12
7622,293,7622,2079-06-17,2079-07-05
7623,434,7623,2024-11-13,2024-11-20
7624,74,7624,2074-02-12,2074-02-15
7625,199,7625,2031-03-24,2031-04-10
7626,101,7626,2083-01-12,2083-01-12
7627,280,7627,2045-11-13,2045-11-21
7628,295,7628,2022-11-15,2022-11-22
7629,108,7629,2095-08-15,2095-08-21
7630,369,7630,2082-01-23,2082-02-04
7631,260,7631,2095-02-12,2095-02-13
7632,18,7632,2074-01-13,2074-01-24
7633,208,7633,2037-03-31,2037-04-04
7634,386,7634,2055-01-14,2055-01-15
7635,282,7635,2054-03-05,2054-03-08
7636,356,7636,2025-12-25,2025-12-25
7637,274,7637,2055-07-12,2055-07-29
7638,327,7638,2054-10-28,2054-11-10
7639,341,7639,2095-05-24,2095-06-05
7640,240,7640,2096-09-16,2096-09-30
7641,285,7641,2091-05-25,2091-06-03
7642,298,7642,2093-08-10,2093-08-23
7643,134,7643,2083-08-27,2083-09-01
7644,264,7644,2093-04-12,2093-04-18
7645,63,7645,2087-03-31,2087-04-15
7646,15,7646,2059-05-16,2059-05-30
7647,310,7647,2038-06-12,2038-06-23
7648,239,7648,2052-02-28,2052-03-09
7649,237,7649,2044-10-23,2044-11-05
7650,3,7650,2043-02-27,2043-03-08
7651,238,7651,2021-01-10,2021-01-10
7652,328,7652,2099-06-02,2099-06-19
7653,74,7653,2055-10-30,2055-10-30
7654,339,7654,2067-08-29,2067-08-31
7655,110,7655,2036-09-17,2036-09-17
7656,156,7656,2064-04-21,2064-05-07
7657,144,7657,2066-08-11,2066-08-18
7658,246,7658,2023-12-30,2024-01-17
7659,233,7659,2057-01-26,2057-02-13
7660,160,7660,2032-01-25,2032-02-05
7661,434,7661,2089-01-09,2089-01-16
7662,230,7662,2077-09-30,2077-10-14
7663,230,7663,2034-02-19,2034-03-08
7664,356,7664,2091-01-01,2091-01-08
7665,17,7665,2074-12-13,2074-12-22
7666,436,7666,2092-04-21,2092-04-22
7667,196,7667,2073-12-29,2074-01-16
7668,136,7668,2020-01-17,2020-01-25
7669,45,7669,2075-11-11,2075-11-29
7670,377,7670,2060-06-01,2060-06-05
7671,173,7671,2061-06-29,2061-07-14
7672,253,7672,2041-08-31,2041-09-07
7673,142,7673,2021-08-05,2021-08-06
7674,11,7674,2028-02-06,2028-02-11
7675,230,7675,2074-08-29,2074-09-08
7676,314,7676,2046-05-12,2046-05-31
7677,153,7677,2039-05-08,2039-05-13
7678,193,7678,2095-06-10,2095-06-27
7679,296,7679,2077-12-15,2077-12-20
7680,169,7680,2062-09-23,2062-10-12
7681,359,7681,2069-08-15,2069-08-17
7682,446,7682,2063-09-13,2063-09-23
7683,369,7683,2080-09-24,2080-10-09
7684,327,7684,2020-12-16,2020-12-21
7685,356,7685,2037-10-11,2037-10-18
7686,447,7686,2073-12-02,2073-12-05
7687,380,7687,2089-04-21,2089-05-08
7688,335,7688,2050-04-17,2050-05-04
7689,9,7689,2095-11-16,2095-11-21
7690,138,7690,2023-10-22,2023-10-30
7691,303,7691,2039-07-05,2039-07-12
7692,384,7692,2067-09-23,2067-10-07
7693,328,7693,2053-05-29,2053-05-30
7694,36,7694,2043-01-29,2043-01-30
7695,116,7695,2071-03-05,2071-03-19
7696,225,7696,2095-07-23,2095-08-05
7697,8,7697,2072-08-31,2072-09-04
7698,61,7698,2024-09-04,2024-09-16
7699,371,7699,2028-02-27,2028-03-17
7700,105,7700,2055-08-02,2055-08-15
7701,132,7701,2053-01-11,2053-01-13
7702,153,7702,2079-09-15,2079-10-02
7703,10,7703,2069-05-22,2069-06-08
7704,253,7704,2026-10-10,2026-10-12
7705,370,7705,2034-01-29,2034-02-08
7706,435,7706,2051-06-07,2051-06-13
7707,5,7707,2076-08-23,2076-09-11
7708,287,7708,2035-01-15,2035-02-03
7709,392,7709,2045-10-01,2045-10-01
7710,62,7710,2068-06-14,2068-06-30
7711,118,7711,2089-02-09,2089-02-24
7712,50,7712,2020-03-24,2020-04-09
7713,253,7713,2038-06-19,2038-06-26
7714,85,7714,2052-11-17,2052-11-23
7715,128,7715,2095-04-02,2095-04-03
7716,238,7716,2058-11-30,2058-12-06
7717,399,7717,2092-08-05,2092-08-09
7718,66,7718,2083-05-17,2083-06-02
7719,272,7719,2080-09-08,2080-09-12
7720,156,7720,2096-11-01,2096-11-07
7721,19,7721,2089-06-05,2089-06-13
7722,99,7722,2066-09-08,2066-09-12
7723,84,7723,2062-12-19,2063-01-04
7724,445,7724,2026-11-24,2026-12-05
7725,223,7725,2025-07-13,2025-07-26
7726,41,7726,2063-06-16,2063-06-25
7727,176,7727,2066-10-02,2066-10-08
7728,285,7728,2036-01-03,2036-01-15
7729,56,7729,2086-06-03,2086-06-16
7730,188,7730,2091-08-27,2091-08-30
7731,424,7731,2057-01-10,2057-01-24
7732,295,7732,2028-05-25,2028-05-29
7733,288,7733,2038-12-08,2038-12-21
7734,219,7734,2035-10-17,2035-10-31
7735,372,7735,2070-05-27,2070-06-06
7736,14,7736,2078-12-15,2078-12-17
7737,84,7737,2020-02-15,2020-02-27
7738,1,7738,2022-05-14,2022-05-27
7739,342,7739,2054-03-20,2054-03-26
7740,13,7740,2056-07-06,2056-07-19
7741,124,7741,2030-01-22,2030-02-01
7742,149,7742,2026-04-22,2026-05-08
7743,103,7743,2021-09-20,2021-09-22
7744,88,7744,2058-02-02,2058-02-03
7745,435,7745,2048-12-11,2048-12-28
7746,53,7746,2031-05-01,2031-05-06
7747,235,7747,2059-01-14,2059-01-17
7748,82,7748,2041-03-10,2041-03-26
7749,181,7749,2092-11-08,2092-11-26
7750,15,7750,2037-04-30,2037-05-03
7751,278,7751,2075-11-09,2075-11-24
7752,2,7752,2029-04-23,2029-05-01
7753,148,7753,2063-08-27,2063-09-07
7754,96,7754,2060-05-29,2060-05-29
7755,243,7755,2050-07-29,2050-08-11
7756,36,7756,2085-09-04,2085-09-18
7757,288,7757,2029-06-29,2029-07-10
7758,48,7758,2039-07-16,2039-07-22
7759,323,7759,2033-08-07,2033-08-17
7760,241,7760,2062-11-26,2062-12-01
7761,56,7761,2026-01-26,2026-02-10
7762,329,7762,2052-06-15,2052-06-19
7763,92,7763,2041-06-11,2041-06-28
7764,229,7764,2053-08-21,2053-08-21
7765,201,7765,2089-06-21,2089-06-22
7766,367,7766,2054-10-21,2054-10-28
7767,328,7767,2033-01-23,2033-01-27
7768,443,7768,2024-12-15,2024-12-19
7769,276,7769,2050-01-19,2050-01-31
7770,75,7770,2064-02-12,2064-02-16
7771,252,7771,2076-11-17,2076-12-05
7772,388,7772,2025-03-05,2025-03-17
7773,119,7773,2039-02-12,2039-02-14
7774,446,7774,2073-11-05,2073-11-10
7775,70,7775,2020-01-12,2020-01-20
7776,279,7776,2058-08-12,2058-08-13
7777,356,7777,2040-08-18,2040-08-23
7778,273,7778,2059-03-07,2059-03-13
7779,296,7779,2056-05-07,2056-05-20
7780,112,7780,2058-10-08,2058-10-22
7781,198,7781,2056-06-12,2056-06-13
7782,206,7782,2043-11-13,2043-11-26
7783,27,7783,2050-05-05,2050-05-08
7784,349,7784,2023-02-01,2023-02-03
7785,9,7785,2075-08-24,2075-09-12
7786,340,7786,2068-03-28,2068-03-30
7787,193,7787,2067-03-31,2067-04-03
7788,437,7788,2080-07-19,2080-07-29
7789,423,7789,2066-09-03,2066-09-10
7790,332,7790,2060-12-01,2060-12-04
7791,395,7791,2019-06-18,2019-07-06
7792,40,7792,2024-11-15,2024-11-15
7793,298,7793,2099-10-29,2099-11-09
7794,283,7794,2034-01-30,2034-02-09
7795,272,7795,2061-03-19,2061-03-20
7796,225,7796,2056-08-26,2056-09-11
7797,79,7797,2045-06-26,2045-07-06
7798,304,7798,2043-04-28,2043-05-03
7799,50,7799,2040-12-17,2040-12-30
7800,132,7800,2063-05-06,2063-05-20
7801,433,7801,2053-12-16,2053-12-25
7802,327,7802,2039-03-03,2039-03-18
7803,53,7803,2051-08-12,2051-08-27
7804,178,7804,2050-06-19,2050-06-24
7805,176,7805,2045-03-13,2045-03-16
7806,422,7806,2041-04-11,2041-04-12
7807,140,7807,2076-02-22,2076-02-25
7808,250,7808,2099-03-28,2099-03-31
7809,39,7809,2026-07-29,2026-08-16
7810,157,7810,2089-11-13,2089-11-27
7811,226,7811,2099-01-02,2099-01-20
7812,383,7812,2020-07-02,2020-07-20
7813,328,7813,2034-08-05,2034-08-07
7814,109,7814,2021-10-02,2021-10-09
7815,155,7815,2066-02-17,2066-02-28
7816,50,7816,2060-12-04,2060-12-08
7817,317,7817,2040-06-20,2040-07-03
7818,53,7818,2068-05-10,2068-05-20
7819,416,7819,2074-04-10,2074-04-11
7820,61,7820,2023-06-25,2023-07-14
7821,128,7821,2034-12-30,2035-01-12
7822,295,7822,2060-01-09,2060-01-12
7823,382,7823,2069-01-07,2069-01-20
7824,231,7824,2072-04-29,2072-05-14
7825,57,7825,2073-05-04,2073-05-08
7826,150,7826,2045-05-24,2045-05-27
7827,308,7827,2035-07-10,2035-07-10
7828,339,7828,2075-01-13,2075-01-25
7829,336,7829,2030-08-15,2030-08-19
7830,47,7830,2020-08-10,2020-08-25
7831,100,7831,2072-12-28,2073-01-13
7832,407,7832,2036-02-08,2036-02-16
7833,406,7833,2099-11-23,2099-12-03
7834,15,7834,2020-09-29,2020-09-29
7835,446,7835,2087-04-06,2087-04-14
7836,349,7836,2093-10-15,2093-10-26
7837,377,7837,2088-01-25,2088-02-03
7838,422,7838,2073-03-31,2073-04-13
7839,240,7839,2060-05-30,2060-06-08
7840,156,7840,2037-11-14,2037-11-28
7841,300,7841,2077-07-15,2077-07-21
7842,212,7842,2020-08-07,2020-08-08
7843,254,7843,2064-12-23,2064-12-27
7844,292,7844,2055-05-12,2055-05-13
7845,414,7845,2066-10-22,2066-10-29
7846,302,7846,2064-03-12,2064-03-30
7847,365,7847,2083-09-16,2083-09-21
7848,214,7848,2080-12-07,2080-12-18
7849,387,7849,2060-07-16,2060-07-19
7850,332,7850,2022-05-26,2022-05-31
7851,90,7851,2036-04-25,2036-04-29
7852,71,7852,2059-02-27,2059-03-09
7853,32,7853,2079-02-20,2079-03-04
7854,337,7854,2036-07-12,2036-07-22
7855,135,7855,2044-04-12,2044-04-12
7856,99,7856,2047-12-26,2048-01-03
7857,434,7857,2039-11-21,2039-11-26
7858,135,7858,2021-07-28,2021-08-08
7859,293,7859,2062-02-22,2062-03-13
7860,278,7860,2075-04-01,2075-04-17
7861,429,7861,2024-05-12,2024-05-23
7862,410,7862,2074-10-24,2074-11-07
7863,298,7863,2066-03-11,2066-03-11
7864,181,7864,2035-06-17,2035-07-02
7865,130,7865,2050-09-20,2050-10-08
7866,154,7866,2042-09-17,2042-09-25
7867,224,7867,2090-10-12,2090-10-28
7868,38,7868,2060-07-10,2060-07-16
7869,344,7869,2031-02-09,2031-02-16
7870,447,7870,2024-11-02,2024-11-04
7871,429,7871,2026-09-24,2026-10-11
7872,111,7872,2097-05-03,2097-05-14
7873,98,7873,2068-03-19,2068-04-03
7874,339,7874,2063-03-29,2063-04-16
7875,314,7875,2022-06-30,2022-07-04
7876,423,7876,2043-06-29,2043-07-14
7877,114,7877,2069-06-11,2069-06-21
7878,31,7878,2038-06-12,2038-06-17
7879,104,7879,2073-03-30,2073-04-03
7880,131,7880,2071-02-08,2071-02-08
7881,144,7881,2036-04-01,2036-04-08
7882,101,7882,2093-07-21,2093-07-29
7883,392,7883,2051-07-19,2051-08-06
7884,429,7884,2051-06-28,2051-07-07
7885,165,7885,2023-06-04,2023-06-16
7886,190,7886,2061-08-21,2061-09-07
7887,35,7887,2049-04-11,2049-04-29
7888,24,7888,2048-10-13,2048-10-31
7889,426,7889,2058-01-06,2058-01-08
7890,384,7890,2044-08-12,2044-08-31
7891,357,7891,2052-12-11,2052-12-22
7892,433,7892,2020-11-06,2020-11-07
7893,76,7893,2031-06-17,2031-06-29
7894,294,7894,2071-08-31,2071-09-03
7895,14,7895,2043-01-19,2043-02-03
7896,440,7896,2030-10-25,2030-11-09
7897,408,7897,2064-10-31,2064-11-08
7898,251,7898,2058-03-20,2058-03-21
7899,77,7899,2041-04-23,2041-05-01
7900,239,7900,2097-01-27,2097-01-30
7901,57,7901,2093-12-30,2094-01-13
7902,276,7902,2028-12-18,2028-12-22
7903,49,7903,2084-03-31,2084-04-02
7904,199,7904,2033-02-06,2033-02-17
7905,171,7905,2063-11-18,2063-11-19
7906,385,7906,2043-06-14,2043-06-29
7907,189,7907,2071-07-18,2071-08-05
7908,136,7908,2040-07-08,2040-07-22
7909,111,7909,2080-08-08,2080-08-20
7910,314,7910,2029-06-21,2029-07-07
7911,442,7911,2056-08-02,2056-08-05
7912,402,7912,2075-11-21,2075-11-29
7913,177,7913,2053-06-10,2053-06-11
7914,178,7914,2045-07-31,2045-08-03
7915,45,7915,2083-02-08,2083-02-18
7916,132,7916,2081-02-11,2081-02-14
7917,304,7917,2034-05-08,2034-05-13
7918,338,7918,2036-11-16,2036-12-01
7919,423,7919,2077-11-26,2077-11-29
7920,152,7920,2039-03-08,2039-03-14
7921,438,7921,2050-08-18,2050-09-01
7922,356,7922,2060-02-04,2060-02-09
7923,164,7923,2081-10-29,2081-11-06
7924,227,7924,2087-08-01,2087-08-15
7925,330,7925,2052-12-14,2052-12-28
7926,384,7926,2038-04-05,2038-04-19
7927,309,7927,2077-03-27,2077-04-01
7928,38,7928,2092-11-21,2092-12-03
7929,172,7929,2027-04-08,2027-04-23
7930,254,7930,2024-03-19,2024-03-25
7931,259,7931,2056-04-15,2056-04-18
7932,141,7932,2068-01-24,2068-01-31
7933,270,7933,2088-02-20,2088-02-27
7934,361,7934,2023-06-10,2023-06-16
7935,410,7935,2070-10-02,2070-10-21
7936,360,7936,2096-01-27,2096-02-03
7937,46,7937,2089-05-29,2089-06-09
7938,124,7938,2055-04-08,2055-04-12
7939,12,7939,2037-04-18,2037-05-02
7940,396,7940,2075-02-27,2075-03-05
7941,149,7941,2049-01-12,2049-01-26
7942,356,7942,2084-01-28,2084-02-06
7943,168,7943,2058-09-27,2058-10-14
7944,233,7944,2053-04-28,2053-05-01
7945,91,7945,2062-09-23,2062-10-07
7946,14,7946,2087-12-02,2087-12-04
7947,178,7947,2046-08-29,2046-09-10
7948,143,7948,2022-03-26,2022-03-30
7949,142,7949,2068-12-20,2068-12-27
7950,404,7950,2035-05-21,2035-06-03
7951,178,7951,2029-01-29,2029-02-05
7952,340,7952,2041-01-26,2041-02-01
7953,98,7953,2021-02-04,2021-02-17
7954,166,7954,2086-07-30,2086-08-06
7955,414,7955,2057-04-21,2057-05-03
7956,358,7956,2032-12-17,2033-01-01
7957,198,7957,2096-07-04,2096-07-07
7958,101,7958,2069-04-17,2069-04-27
7959,40,7959,2075-11-16,2075-11-30
7960,74,7960,2022-07-21,2022-07-28
7961,59,7961,2085-11-16,2085-11-20
7962,173,7962,2068-01-12,2068-01-22
7963,248,7963,2088-01-10,2088-01-12
7964,312,7964,2045-06-12,2045-06-18
7965,200,7965,2028-12-10,2028-12-11
7966,162,7966,2049-07-07,2049-07-07
7967,142,7967,2069-03-13,2069-03-30
7968,176,7968,2087-01-18,2087-01-18
7969,1,7969,2064-03-09,2064-03-20
7970,299,7970,2073-10-08,2073-10-24
7971,202,7971,2039-12-17,2039-12-24
7972,419,7972,2080-02-06,2080-02-23
7973,417,7973,2078-01-31,2078-02-18
7974,11,7974,2037-08-11,2037-08-24
7975,79,7975,2080-04-03,2080-04-06
7976,118,7976,2084-08-25,2084-09-07
7977,3,7977,2075-06-12,2075-06-19
7978,419,7978,2052-05-04,2052-05-10
7979,65,7979,2086-03-06,2086-03-18
7980,1,7980,2072-03-24,2072-04-12
7981,301,7981,2025-01-02,2025-01-09
7982,350,7982,2093-07-14,2093-07-30
7983,357,7983,2067-05-25,2067-06-09
7984,444,7984,2092-11-06,2092-11-15
7985,391,7985,2027-01-19,2027-01-30
7986,109,7986,2084-10-06,2084-10-08
7987,40,7987,2089-11-29,2089-12-10
7988,51,7988,2022-06-02,2022-06-12
7989,164,7989,2044-09-28,2044-10-01
7990,304,7990,2087-01-04,2087-01-09
7991,294,7991,2087-09-10,2087-09-28
7992,40,7992,2036-11-20,2036-11-23
7993,13,7993,2049-11-04,2049-11-13
7994,5,7994,2085-08-26,2085-09-09
7995,149,7995,2036-01-22,2036-02-03
7996,300,7996,2038-12-16,2038-12-31
7997,444,7997,2044-01-24,2044-01-30
7998,89,7998,2039-10-14,2039-10-25
7999,284,7999,2025-12-08,2025-12-12
8000,395,8000,2094-09-20,2094-09-21
8001,222,8001,2099-09-11,2099-09-11
8002,236,8002,2037-07-16,2037-07-22
8003,424,8003,2035-06-23,2035-06-25
8004,77,8004,2097-01-29,2097-02-14
8005,448,8005,2058-05-19,2058-05-31
8006,306,8006,2072-10-17,2072-10-30
8007,365,8007,2030-10-20,2030-10-22
8008,337,8008,2025-03-01,2025-03-05
8009,245,8009,2064-05-25,2064-05-29
8010,298,8010,2081-11-11,2081-11-25
8011,227,8011,2021-10-17,2021-10-27
8012,76,8012,2053-06-20,2053-06-24
8013,289,8013,2054-05-25,2054-06-05
8014,292,8014,2088-07-22,2088-08-07
8015,118,8015,2091-04-12,2091-04-19
8016,41,8016,2047-04-03,2047-04-12
8017,356,8017,2041-11-02,2041-11-17
8018,383,8018,2037-07-12,2037-07-30
8019,438,8019,2058-04-04,2058-04-12
8020,291,8020,2024-03-28,2024-04-03
8021,153,8021,2054-10-30,2054-11-07
8022,350,8022,2082-04-07,2082-04-12
8023,95,8023,2049-01-20,2049-01-20
8024,3,8024,2064-08-05,2064-08-12
8025,414,8025,2079-09-06,2079-09-07
8026,7,8026,2019-05-30,2019-06-06
8027,323,8027,2036-10-02,2036-10-12
8028,413,8028,2082-09-06,2082-09-15
8029,330,8029,2058-04-19,2058-04-25
8030,360,8030,2059-08-23,2059-08-26
8031,11,8031,2070-01-16,2070-01-23
8032,299,8032,2031-08-18,2031-09-06
8033,62,8033,2044-04-28,2044-05-14
8034,86,8034,2038-09-13,2038-10-02
8035,421,8035,2021-07-13,2021-07-19
8036,428,8036,2025-04-24,2025-05-07
8037,101,8037,2075-02-23,2075-03-01
8038,311,8038,2084-04-09,2084-04-18
8039,253,8039,2071-02-17,2071-02-17
8040,218,8040,2050-07-24,2050-08-07
8041,307,8041,2040-08-30,2040-09-10
8042,351,8042,2063-04-18,2063-04-22
8043,386,8043,2094-10-15,2094-10-31
8044,198,8044,2091-10-27,2091-11-10
8045,307,8045,2057-03-28,2057-04-13
8046,357,8046,2057-08-18,2057-09-04
8047,409,8047,2062-01-21,2062-01-22
8048,387,8048,2052-04-22,2052-05-04
8049,149,8049,2063-12-21,2064-01-03
8050,212,8050,2055-10-02,2055-10-05
8051,146,8051,2073-01-07,2073-01-22
8052,57,8052,2041-04-16,2041-04-19
8053,349,8053,2020-10-16,2020-10-27
8054,0,8054,2052-07-15,2052-07-21
8055,437,8055,2054-02-06,2054-02-25
8056,212,8056,2022-10-06,2022-10-25
8057,333,8057,2080-12-28,2081-01-07
8058,2,8058,2099-08-24,2099-08-27
8059,353,8059,2080-09-18,2080-10-02
8060,314,8060,2064-02-26,2064-03-02
8061,58,8061,2066-01-07,2066-01-21
8062,320,8062,2074-09-21,2074-10-10
8063,315,8063,2034-05-21,2034-05-22
8064,19,8064,2057-03-19,2057-03-22
8065,433,8065,2061-06-14,2061-06-26
8066,344,8066,2067-08-29,2067-09-13
8067,152,8067,2074-10-12,2074-10-29
8068,444,8068,2073-11-15,2073-12-03
8069,271,8069,2077-09-12,2077-09-17
8070,227,8070,2022-12-23,2023-01-03
8071,41,8071,2098-08-07,2098-08-15
8072,446,8072,2062-04-12,2062-04-20
8073,274,8073,2089-05-30,2089-06-01
8074,363,8074,2028-02-26,2028-03-12
8075,54,8075,2058-09-21,2058-10-08
8076,65,8076,2097-10-18,2097-10-30
8077,218,8077,2075-01-13,2075-01-19
8078,333,8078,2098-03-12,2098-03-15
8079,448,8079,2086-03-30,2086-04-10
8080,132,8080,2087-08-24,2087-08-30
8081,279,8081,2028-07-14,2028-07-25
8082,15,8082,2057-07-28,2057-08-02
8083,250,8083,2066-02-05,2066-02-07
8084,369,8084,2087-09-21,2087-10-09
8085,31,8085,2071-11-15,2071-11-16
8086,269,8086,2087-08-01,2087-08-08
8087,189,8087,2073-12-26,2074-01-01
8088,27,8088,2029-05-08,2029-05-15
8089,270,8089,2091-11-25,2091-12-09
8090,401,8090,2093-08-09,2093-08-12
8091,47,8091,2062-06-26,2062-07-14
8092,265,8092,2087-08-12,2087-08-15
8093,77,8093,2022-12-26,2022-12-29
8094,36,8094,2039-05-15,2039-05-16
8095,365,8095,2094-09-28,2094-10-10
8096,263,8096,2068-12-21,2068-12-26
8097,247,8097,2098-09-21,2098-09-26
8098,388,8098,2052-04-08,2052-04-14
8099,264,8099,2062-07-12,2062-07-28
8100,432,8100,2053-01-04,2053-01-13
8101,91,8101,2027-05-09,2027-05-24
8102,27,8102,2093-08-29,2093-09-17
8103,200,8103,2082-06-14,2082-06-25
8104,353,8104,2063-11-05,2063-11-07
8105,158,8105,2049-09-13,2049-09-30
8106,73,8106,2082-01-29,2082-01-31
8107,71,8107,2090-11-11,2090-11-11
8108,119,8108,2044-05-20,2044-06-01
8109,26,8109,2030-12-20,2030-12-27
8110,252,8110,2090-06-10,2090-06-21
8111,170,8111,2058-07-23,2058-08-01
8112,284,8112,2063-09-18,2063-10-01
8113,65,8113,2037-01-16,2037-02-03
8114,184,8114,2032-01-02,2032-01-04
8115,332,8115,2086-02-09,2086-02-20
8116,38,8116,2043-06-11,2043-06-24
8117,280,8117,2091-10-09,2091-10-22
8118,19,8118,2036-03-21,2036-04-02
8119,373,8119,2030-01-12,2030-01-29
8120,70,8120,2094-10-06,2094-10-11
8121,172,8121,2072-06-20,2072-07-05
8122,405,8122,2051-12-22,2051-12-25
8123,231,8123,2032-09-15,2032-09-17
8124,169,8124,2095-04-14,2095-05-02
8125,114,8125,2087-04-28,2087-05-09
8126,402,8126,2058-01-31,2058-01-31
8127,240,8127,2092-08-26,2092-08-27
8128,307,8128,2071-02-11,2071-03-02
8129,91,8129,2070-07-08,2070-07-25
8130,387,8130,2067-01-26,2067-02-11
8131,217,8131,2094-01-06,2094-01-12
8132,427,8132,2073-07-17,2073-07-22
8133,358,8133,2029-11-10,2029-11-26
8134,358,8134,2026-12-08,2026-12-21
8135,171,8135,2088-08-19,2088-08-24
8136,19,8136,2021-07-06,2021-07-07
8137,344,8137,2032-11-10,2032-11-23
8138,202,8138,2025-11-28,2025-12-03
8139,234,8139,2047-08-24,2047-09-12
8140,447,8140,2095-01-11,2095-01-27
8141,327,8141,2046-08-25,2046-09-05
8142,47,8142,2057-02-04,2057-02-15
8143,205,8143,2032-04-28,2032-05-07
8144,431,8144,2076-06-23,2076-07-04
8145,26,8145,2041-05-09,2041-05-21
8146,331,8146,2093-11-30,2093-12-04
8147,194,8147,2046-08-12,2046-08-20
8148,168,8148,2090-01-11,2090-01-24
8149,151,8149,2090-06-15,2090-06-30
8150,51,8150,2038-03-17,2038-03-28
8151,165,8151,2034-03-30,2034-04-15
8152,449,8152,2029-04-01,2029-04-01
8153,171,8153,2087-09-10,2087-09-16
8154,275,8154,2055-08-21,2055-08-31
8155,435,8155,2082-04-13,2082-04-14
8156,432,8156,2053-05-02,2053-05-03
8157,39,8157,2019-10-16,2019-10-23
8158,216,8158,2060-06-29,2060-07-07
8159,439,8159,2034-01-04,2034-01-09
8160,278,8160,2070-05-31,2070-06-12
8161,125,8161,2035-04-29,2035-05-05
8162,27,8162,2066-06-15,2066-06-23
8163,87,8163,2079-05-08,2079-05-16
8164,61,8164,2059-11-13,2059-11-29
8165,325,8165,2032-07-25,2032-07-31
8166,42,8166,2053-09-29,2053-10-02
8167,90,8167,2046-10-17,2046-10-21
8168,338,8168,2053-12-08,2053-12-15
8169,290,8169,2037-04-12,2037-04-18
8170,28,8170,2084-04-08,2084-04-22
8171,253,8171,2095-04-25,2095-05-08
8172,189,8172,2075-06-12,2075-06-28
8173,251,8173,2025-09-30,2025-10-10
8174,40,8174,2019-10-11,2019-10-11
8175,205,8175,2076-10-06,2076-10-10
8176,206,8176,2052-07-29,2052-08-17
8177,247,8177,2074-10-24,2074-10-28
8178,95,8178,2054-02-11,2054-03-01
8179,284,8179,2099-01-10,2099-01-16
8180,215,8180,2028-05-21,2028-05-22
8181,152,8181,2071-08-15,2071-08-28
8182,220,8182,2061-09-19,2061-10-05
8183,320,8183,2053-05-22,2053-05-29
8184,285,8184,2061-11-04,2061-11-05
8185,116,8185,2067-03-13,2067-04-01
8186,82,8186,2036-01-21,2036-02-01
8187,99,8187,2055-07-02,2055-07-06
8188,83,8188,2051-01-06,2051-01-14
8189,370,8189,2099-10-25,2099-11-11
