rid,nombre_parque,hectareas,descripcion_parque,tarifa,pid,sid,nombre_sendero,largo,dificultad,duracion
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,366,DUNAS DE SAN ANTÓN CARRASCÓN,4117.2013,MUY ALTA,205
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,367,DEL ACANTILADO VERDE DE CHICLANA,6440.611,ALTA,259
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,368,CAMINO DE LAS SALINAS DE SAN BARTOLOMÉ,18436.9801,MUY BAJA,192
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,369,CAMINO ALTO DE EL BOSQUE DEL BUJEO - HOYO DE DON PEDRO,12845.9031,MUY BAJA,59
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,370,PUERTA VERDE DE SAN ROQUE DE LA FUENTE SANTA,14376.0451,MEDIA,118
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,371,DOLMEN DE LOS LAJARES Y CANCHA BERMEJA DEL REPUBLICANO,17984.0833,MUY BAJA,270
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,372,CALAS DE ROCHE CALZADA DEHESA BOYAL,1368.6758,MUY ALTA,181
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,373,PUERTO DE LAS PALOMAS - CERRO DE COROS DEL DESCANSADERO,7266.9794,ALTA,33
5,Reserva Nacional Rio de Los Cipreses,920447,Sint molestias vero totam nihil aliquid. Nisi provident temporibus laboriosam praesentium quibusdam amet. Minima omnis vitae quaerat molestiae earum. At quae tempore eveniet molestiae.,19231.71,29,374,CERRO DEL RAYO DE LOS FRANCESES,18179.8142,MEDIA,35
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,375,CORREDOR VERDE DOS BAHIAS. TRAMO III VENTAS TRASHUMANTES,6916.5135,MUY BAJA,163
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,376,COLA DEL EMBALSE DE BORNOS DE MONTECOCHE,17550.3566,MEDIA,161
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,377,COLADA DE LA COSTA QUEBRADAS,17437.7371,MUY BAJA,38
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,378,COMPLEJO ENDORREICO DE CHICLANA DE LA ALGAIDA-SALINA DESAMPARADOS,15236.6031,PROFESIONAL,247
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,379,COLADA DE LA REGINOSA DE ARCOS,3385.7973,MUY BAJA,145
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,380,QUINTAS DE ALGAR DEL CAPITÁN,4283.9271,MUY BAJA,283
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,381,LOMO DEL JUDÍO DEL TAMBOR,17711.6323,PROFESIONAL,94
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,382,EL CABRITO - PUERTO DEL BUJEO DEL DORNAJO,11602.0793,ALTA,260
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,383,VEJER DE LA FRONTERA-PALOMAR DE LA BREÑA ACANTILADO,19065.8587,MUY BAJA,233
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,384,PASADA DEL BOYAL- LA SUARA DE MILLAN,3292.2057,PROFESIONAL,239
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,385,LAGUNAS LAS CANTERAS Y EL TEJÓN DEL CABRERO,3141.3371,ALTA,129
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,386,CAMINO DE LAS SALINAS DEL GUADALETE,11895.5168,MEDIA,129
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,387,ANTIGUA SALINA-FANGOS MAREALES DEL RÍO BARBATE PUENTES ROMANOS DE MEDINA SIDONIA,3021.2844,ALTA,149
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,388,PUERTA VERDE DE SAN ROQUE DE LA COSTA,1984.3773,PROFESIONAL,59
5,Parque Nacional Las Palmas de Cocalán,579387,Fuga magni quia occaecati laboriosam illo. Laborum nulla nam atque. Laudantium ut non quos.,10099.1,30,389,PUERTA VERDE DE JEREZ DE LA FRONTERA DE LA ERA EMPEDRADA,16165.4752,ALTA,242
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,390,CABO DE TRAFALGAR-CAÑOS DE MECA CALZADA DEHESA BOYAL,16408.8811,PROFESIONAL,274
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,391,EL CARRASCÓN ALBINA,1545.5933,ALTA,85
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,392,PUERTA VERDE DE LA LÍNEA DE LA CONCEPCIÓN DEL ENDRINAL,9216.7229,MUY ALTA,160
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,393,VEGA DEL GUADIARO VERDE DOS BAHIAS. TRAMO I,3630.564,MUY ALTA,146
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,394,CAMINO DE LOS PESCADORES REAL DE JEREZ A RONDA,4594.4004,BAJA,229
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,395,SILLA DEL PAPA DE LA ERA EMPEDRADA,10456.9775,BAJA,143
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,396,ARROYO DE VALDEINFIERNO DEL CALVARIO,9513.7866,MUY ALTA,192
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,397,CERRO DEL AGUILA PINAR DEL REY AURELIA,2333.0359,MUY ALTA,110
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,398,SALINA SANTA MARÍA DE JESÚS ALBINAS,19352.0092,MEDIA,241
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,399,ZONA RECREATIVA PINAR DEL REY TESORILLO,11491.2757,BAJA,226
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,400,GR-7 VERDE DE LA SIERRA,17149.6036,MUY BAJA,160
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,401,EL CABRITO - PUERTO DEL BUJEO CALZADA ROMANA,19431.687,MUY BAJA,92
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,402,LA MONTERA DEL TORERO DEL BOYAR,18898.6599,ALTA,288
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,403,MEANDROS DEL GUADALETE ALBINAS,13298.087,MUY ALTA,85
6,Reserva Nacional Altos de Lircay,855054,Veniam id a totam beatae laudantium. Repudiandae sequi culpa debitis nemo delectus amet incidunt.,5020.37,32,404,LA PEÑA VERDE DE SAN FERNANDO,11718.5985,MEDIA,214
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,405,LA CALZADA DEHESA BOYAL GANADERAS DE JIMENA,10069.7603,ALTA,272
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,406,SIERRA DE LAS VIÑAS RURALES DE BENALUP-CASAS VIEJAS,2185.0079,MUY ALTA,79
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,407,COMPLEJO ENDORREICO DE CHICLANA TESORILLO,13978.8899,ALTA,72
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,408,COLADA DE FUENTE AMARGA VERDE DE LA SIERRA,14357.5247,MEDIA,106
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,409,ALBERITE DE GAIDOVAR,2212.1649,ALTA,167
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,410,PUERTO DEL BUJEO - HOYO DE DON PEDRO AL TAJO DE UTRERA,15423.0498,MUY BAJA,116
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,411,RÍO HOZGARGANTA HONDO,2792.495,MEDIA,179
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,412,CORREDOR VERDE DEL LITORAL COSTA BALLENA-CHIPIONA DE LOS PALOMINOS,4031.7809,MUY ALTA,207
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,413,CALAS DE CONIL TREN DEL AZÚCAR,2323.5698,PROFESIONAL,100
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,414,CERRO DEL RAYO DE EL BOSQUE-CAMINO DEL ESPINO,2866.005,ALTA,109
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,415,CAMINO DE CHAVARRIA ,9770.4702,PROFESIONAL,219
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,416,PICACHO-PEGUERA DEL CABRERO,10257.5601,MUY BAJA,211
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,417,CAMINO ALTO DE EL BOSQUE ERMITA Y EL SANTO,1492.4647,MUY BAJA,48
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,418,LAS PLATERAS DEL RATÓN,6363.8222,PROFESIONAL,251
6,Reserva Nacional Laguna Torca,637551,Possimus maxime id labore perspiciatis cumque temporibus atque. Doloribus voluptatem dolores aliquam dicta. Nostrum consequuntur perspiciatis rem iusto nisi enim nobis.,19166.68,33,419,LA MUELA-LOS NACIMIENTOS DEL LITORAL DE ROTA,19260.3598,BAJA,296
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,420,SENDA DE LOS PRISIONEROS VERDE DE LA SIERRA,6222.3115,ALTA,47
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,421,VÍA VERDE DE LA COSTA NOROESTE DE TRAFALGAR-CONIL DE LA FRONTERA,11079.2265,MUY BAJA,265
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,422,FRONTERA FORESTAL ,4574.6421,MUY ALTA,50
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,423,SIERRAS DEL RETÍN Y LA PLATA DEL ALJIBE,6057.0577,PROFESIONAL,102
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,424,CORREDOR VERDE DOS BAHIAS. TRAMO IV DE LA CAÑADA DE MÁLAGA,8782.3358,BAJA,49
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,425,LOS ALGARBES-BETIJUELO VERDE DE LA SIERRA,17886.7039,ALTA,73
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,426,PUNTA DEL BOQUERÓN DEL EMBALSE DE BORNOS,15370.1506,PROFESIONAL,283
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,427,RUTA DE LA PLAYA DE LA BARROSA LLANOS DEL BERRAL,13888.3379,MUY BAJA,215
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,428,SILLA DEL PAPA TORUÑOS,13845.4315,BAJA,161
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,429,SILLA DEL PAPA DE EL BOSQUE-CAMINO DEL ESPINO,10192.0242,MEDIA,67
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,430,LA MONTERA DEL TORERO DEL BACINETE,8291.0403,BAJA,54
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,431,CORREDOR VERDE DEL PARQUE DE LAS CAÑADAS TRES PINOS,14253.3932,ALTA,213
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,432,LA ERMITA Y EL SANTO A LA CRUZ DEL TAJO DE UBRIQUE,14076.6609,MUY ALTA,201
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,433,PUERTA VERDE DE JEREZ DE LA FRONTERA DEL PILAR,3235.8523,BAJA,42
6,Reserva Nacional Los Queules,510290,Ad impedit placeat maxime. Quo est repudiandae eveniet eum nostrum officiis.,8288.3,34,434,VILLALUENGA-NAVAZOS DE CAOS DEL DORNAJO,9632.3357,MUY BAJA,223
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,435,LOS ALGARBES-BETIJUELO DE LAS MOCITAS,17231.9005,MEDIA,298
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,436,COLADA DE LA COSTA DEL DESCANSADERO,6310.2533,ALTA,102
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,437,PASEO AL SANTUARIO DE NUESTRA SEÑORA DE LOS SANTOS CAMARINAL,17626.8458,BAJA,291
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,438,CORREDOR VERDE DOS BAHIAS. TRAMO I VERDE DE LA SIERRA,5011.4667,ALTA,156
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,439,RÍO GUADALMESÍ ,13388.7978,BAJA,189
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,440,VALLE DE OJÉN VIAJE EN EL TIEMPO,17270.2107,PROFESIONAL,235
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,441,COLA DEL EMBALSE DE BORNOS ACANTILADO,18217.2849,MUY BAJA,218
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,442,SALINAS Y MARISMAS DE TREBUJENA DEL RAYO,1343.6219,MUY ALTA,181
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,443,RUTA DE LOS BANDOLEROS VERDE DEL PUERTO DE SANTA MARÍA,2033.5261,MUY BAJA,105
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,444,LOMA DE SAN BARTOLOMÉ ACANTILADO,16353.7808,MEDIA,158
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,445,PRESA DEL FRESNILLO DE FATES,16524.9203,BAJA,275
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,446,CAMINO DEL PILAR DEL ARROYO DE LA GARGANTA DEL BOYAR,10210.964,BAJA,193
6,Reserva Nacional Los Ruiles,791011,Perspiciatis facilis nostrum omnis placeat minus. Nulla non provident ea officiis adipisci eligendi. Sunt culpa placeat illo iure ex.,5958.38,35,447,CORREDOR VERDE DOS BAHIAS. TRAMO I ALMORAIMA,9214.6603,MUY ALTA,159
